frame,timestamp_ms,tablet_corner_1_x,tablet_corner_1_y,tablet_corner_2_x,tablet_corner_2_y,tablet_corner_3_x,tablet_corner_3_y,tablet_corner_4_x,tablet_corner_4_y,red1_corner_1_x,red1_corner_1_y,red1_corner_2_x,red1_corner_2_y,red1_corner_3_x,red1_corner_3_y,red1_corner_4_x,red1_corner_4_y,red2_corner_1_x,red2_corner_1_y,red2_corner_2_x,red2_corner_2_y,red2_corner_3_x,red2_corner_3_y,red2_corner_4_x,red2_corner_4_y,yellow1_corner_1_x,yellow1_corner_1_y,yellow1_corner_2_x,yellow1_corner_2_y,yellow1_corner_3_x,yellow1_corner_3_y,yellow1_corner_4_x,yellow1_corner_4_y,yellow2_corner_1_x,yellow2_corner_1_y,yellow2_corner_2_x,yellow2_corner_2_y,yellow2_corner_3_x,yellow2_corner_3_y,yellow2_corner_4_x,yellow2_corner_4_y,blue1_corner_1_x,blue1_corner_1_y,blue1_corner_2_x,blue1_corner_2_y,blue1_corner_3_x,blue1_corner_3_y,blue1_corner_4_x,blue1_corner_4_y,green1_corner_1_x,green1_corner_1_y,green1_corner_2_x,green1_corner_2_y,green1_corner_3_x,green1_corner_3_y,green1_corner_4_x,green1_corner_4_y,green2_corner_1_x,green2_corner_1_y,green2_corner_2_x,green2_corner_2_y,green2_corner_3_x,green2_corner_3_y,green2_corner_4_x,green2_corner_4_y,blue2_corner_1_x,blue2_corner_1_y,blue2_corner_2_x,blue2_corner_2_y,blue2_corner_3_x,blue2_corner_3_y,blue2_corner_4_x,blue2_corner_4_y
96,3840.0,1456.0,441.0,841.0,292.0,939.0,-109.0,1554.0,39.0,743.0,727.0,517.0,648.0,569.0,501.0,794.0,580.0,621.0,770.0,533.0,714.0,572.0,653.0,660.0,709.0,1032.0,790.0,1003.0,546.0,1126.0,531.0,1155.0,775.0,748.0,833.0,620.0,769.0,680.0,649.0,807.0,713.0,893.0,1090.0,624.0,1090.0,624.0,837.0,893.0,837.0,915.0,802.0,895.0,557.0,1024.0,546.0,1043.0,792.0,877.0,941.0,771.0,934.0,775.0,879.0,881.0,887.0,1922.0,348.0,1844.0,348.0,1844.0,197.0,1922.0,197.0
97,3880.0,1422.0,490.0,812.0,316.0,921.0,-69.0,1532.0,104.0,742.0,766.0,525.0,691.0,573.0,553.0,790.0,628.0,638.0,806.0,543.0,766.0,569.0,704.0,664.0,744.0,1023.0,824.0,989.0,593.0,1104.0,577.0,1137.0,807.0,751.0,868.0,628.0,810.0,682.0,695.0,805.0,753.0,895.0,1088.0,636.0,1088.0,636.0,871.0,895.0,871.0,909.0,838.0,886.0,604.0,1011.0,591.0,1034.0,825.0,827.0,1002.0,757.0,932.0,825.0,864.0,895.0,934.0,1872.0,376.0,1806.0,252.0,1879.0,213.0,1946.0,337.0
98,3920.0,1422.0,490.0,812.0,316.0,921.0,-69.0,1532.0,104.0,742.0,766.0,525.0,691.0,573.0,553.0,790.0,628.0,638.0,806.0,543.0,766.0,569.0,704.0,664.0,744.0,1023.0,824.0,989.0,593.0,1104.0,577.0,1137.0,807.0,751.0,868.0,628.0,810.0,682.0,695.0,805.0,753.0,895.0,1088.0,636.0,1088.0,636.0,871.0,895.0,871.0,909.0,838.0,886.0,604.0,1011.0,591.0,1034.0,825.0,827.0,1002.0,757.0,932.0,825.0,864.0,895.0,934.0,1872.0,376.0,1806.0,252.0,1879.0,213.0,1946.0,337.0
99,3960.0,1405.0,507.0,809.0,365.0,899.0,-14.0,1496.0,126.0,753.0,796.0,540.0,730.0,581.0,596.0,794.0,662.0,644.0,838.0,605.0,816.0,638.0,756.0,678.0,778.0,1026.0,843.0,986.0,624.0,1097.0,604.0,1136.0,823.0,765.0,892.0,645.0,843.0,691.0,730.0,812.0,780.0,911.0,1087.0,663.0,1087.0,663.0,896.0,911.0,896.0,918.0,860.0,885.0,637.0,1004.0,620.0,1037.0,842.0,888.0,980.0,828.0,980.0,828.0,933.0,888.0,933.0,1871.0,369.0,1797.0,248.0,1861.0,209.0,1935.0,329.0
100,4000.0,1396.0,508.0,805.0,380.0,886.0,3.0,1478.0,131.0,758.0,805.0,546.0,744.0,584.0,611.0,796.0,672.0,659.0,847.0,618.0,833.0,639.0,769.0,680.0,783.0,1026.0,845.0,985.0,631.0,1095.0,610.0,1136.0,824.0,770.0,899.0,652.0,852.0,697.0,740.0,815.0,787.0,919.0,1087.0,671.0,1087.0,671.0,902.0,919.0,902.0,923.0,865.0,885.0,646.0,1000.0,626.0,1039.0,845.0,894.0,981.0,834.0,981.0,834.0,929.0,894.0,929.0,1861.0,363.0,1787.0,241.0,1852.0,202.0,1926.0,323.0
101,4040.0,1396.0,508.0,805.0,380.0,886.0,3.0,1478.0,131.0,758.0,805.0,546.0,744.0,584.0,611.0,796.0,672.0,659.0,847.0,618.0,833.0,639.0,769.0,680.0,783.0,1026.0,845.0,985.0,631.0,1096.0,610.0,1136.0,824.0,773.0,898.0,652.0,853.0,694.0,741.0,815.0,786.0,919.0,1087.0,671.0,1087.0,671.0,902.0,919.0,902.0,923.0,865.0,885.0,646.0,1000.0,626.0,1039.0,845.0,894.0,981.0,834.0,981.0,834.0,929.0,894.0,929.0,1861.0,363.0,1787.0,241.0,1852.0,202.0,1926.0,323.0
102,4080.0,1384.0,514.0,801.0,411.0,868.0,32.0,1450.0,135.0,770.0,817.0,561.0,763.0,596.0,630.0,805.0,684.0,674.0,858.0,633.0,843.0,656.0,779.0,697.0,793.0,1035.0,844.0,988.0,638.0,1094.0,614.0,1141.0,820.0,784.0,907.0,669.0,861.0,713.0,750.0,828.0,796.0,939.0,1087.0,688.0,1087.0,688.0,906.0,939.0,906.0,934.0,866.0,891.0,656.0,1004.0,633.0,1047.0,843.0,901.0,990.0,821.0,954.0,843.0,905.0,923.0,942.0,1846.0,343.0,1776.0,225.0,1841.0,187.0,1911.0,304.0
103,4120.0,1382.0,513.0,804.0,419.0,865.0,43.0,1443.0,136.0,762.0,887.0,555.0,835.0,605.0,635.0,812.0,686.0,,,,,,,,,1041.0,845.0,993.0,641.0,1100.0,616.0,1147.0,820.0,798.0,908.0,680.0,867.0,718.0,756.0,836.0,797.0,951.0,1087.0,703.0,1087.0,703.0,909.0,951.0,909.0,943.0,868.0,897.0,660.0,1008.0,636.0,1054.0,844.0,923.0,981.0,857.0,981.0,857.0,931.0,923.0,931.0,1838.0,328.0,1772.0,220.0,1835.0,181.0,1902.0,289.0
104,4160.0,1385.0,509.0,815.0,438.0,862.0,69.0,1431.0,140.0,787.0,895.0,579.0,852.0,621.0,653.0,828.0,696.0,,,,,,,,,1060.0,848.0,1006.0,649.0,1109.0,621.0,1163.0,820.0,822.0,917.0,704.0,878.0,741.0,768.0,858.0,807.0,966.0,1086.0,732.0,1086.0,732.0,915.0,966.0,915.0,964.0,872.0,913.0,669.0,1023.0,642.0,1073.0,845.0,942.0,970.0,885.0,970.0,885.0,914.0,942.0,914.0,1844.0,317.0,1765.0,215.0,1821.0,172.0,1899.0,275.0
105,4200.0,1385.0,509.0,815.0,438.0,862.0,69.0,1431.0,140.0,787.0,895.0,579.0,852.0,621.0,653.0,828.0,696.0,,,,,,,,,1060.0,848.0,1006.0,649.0,1109.0,621.0,1163.0,820.0,822.0,917.0,704.0,878.0,741.0,768.0,858.0,807.0,966.0,1086.0,732.0,1086.0,732.0,915.0,966.0,915.0,964.0,872.0,913.0,669.0,1023.0,642.0,1073.0,845.0,942.0,970.0,885.0,970.0,885.0,914.0,942.0,914.0,1844.0,317.0,1765.0,215.0,1821.0,172.0,1899.0,275.0
106,4240.0,1387.0,507.0,820.0,441.0,862.0,74.0,1429.0,140.0,799.0,893.0,591.0,853.0,629.0,656.0,837.0,697.0,,,,,,,,,1071.0,844.0,1012.0,648.0,1113.0,617.0,1172.0,814.0,833.0,917.0,715.0,880.0,749.0,769.0,868.0,805.0,993.0,1086.0,743.0,1086.0,743.0,914.0,993.0,914.0,974.0,869.0,921.0,670.0,1030.0,641.0,1083.0,840.0,916.0,1014.0,852.0,976.0,900.0,897.0,963.0,935.0,1840.0,314.0,1792.0,221.0,1849.0,192.0,1897.0,285.0
107,4280.0,1391.0,489.0,828.0,436.0,862.0,79.0,1424.0,132.0,817.0,890.0,610.0,854.0,645.0,657.0,851.0,693.0,1472.0,1080.0,1430.0,1080.0,1430.0,1056.0,1472.0,1056.0,1088.0,832.0,1026.0,641.0,1124.0,609.0,1186.0,801.0,847.0,913.0,733.0,875.0,770.0,763.0,885.0,801.0,1018.0,1087.0,764.0,1087.0,764.0,906.0,1018.0,906.0,991.0,860.0,934.0,664.0,1041.0,633.0,1099.0,828.0,945.0,1002.0,876.0,965.0,915.0,891.0,984.0,928.0,1833.0,298.0,1786.0,206.0,1842.0,177.0,1889.0,270.0
108,4320.0,1389.0,486.0,831.0,442.0,860.0,81.0,1418.0,125.0,822.0,882.0,616.0,849.0,647.0,654.0,853.0,687.0,1503.0,1081.0,1403.0,1081.0,1403.0,1031.0,1503.0,1031.0,1093.0,824.0,1029.0,635.0,1125.0,602.0,1188.0,792.0,861.0,901.0,740.0,875.0,764.0,762.0,885.0,788.0,1027.0,1087.0,772.0,1087.0,772.0,900.0,1027.0,900.0,997.0,853.0,936.0,658.0,1043.0,625.0,1103.0,820.0,951.0,994.0,881.0,957.0,919.0,884.0,989.0,920.0,1835.0,292.0,1769.0,226.0,1824.0,171.0,1890.0,237.0
109,4360.0,1388.0,473.0,833.0,431.0,859.0,76.0,1414.0,118.0,826.0,874.0,619.0,845.0,647.0,648.0,854.0,678.0,1526.0,1082.0,1368.0,1082.0,1368.0,1007.0,1526.0,1007.0,1095.0,814.0,1028.0,625.0,1124.0,591.0,1190.0,780.0,863.0,892.0,743.0,867.0,767.0,754.0,887.0,780.0,1031.0,1088.0,774.0,1088.0,774.0,890.0,1031.0,890.0,998.0,842.0,937.0,650.0,1044.0,616.0,1105.0,808.0,957.0,983.0,883.0,944.0,920.0,874.0,994.0,914.0,1829.0,284.0,1763.0,218.0,1818.0,163.0,1884.0,229.0
110,4400.0,1383.0,460.0,835.0,429.0,855.0,74.0,1403.0,104.0,826.0,865.0,620.0,837.0,647.0,640.0,853.0,668.0,1587.0,1083.0,1330.0,1083.0,1330.0,984.0,1587.0,984.0,1096.0,802.0,1028.0,614.0,1123.0,580.0,1191.0,768.0,861.0,884.0,743.0,856.0,770.0,743.0,888.0,771.0,814.0,1118.0,772.0,892.0,996.0,851.0,1038.0,1076.0,1001.0,831.0,934.0,640.0,1039.0,604.0,1105.0,795.0,957.0,973.0,883.0,933.0,923.0,861.0,996.0,902.0,1793.0,271.0,1771.0,168.0,1842.0,153.0,1864.0,256.0
111,4440.0,1378.0,450.0,827.0,414.0,850.0,62.0,1401.0,97.0,826.0,855.0,621.0,828.0,646.0,631.0,851.0,657.0,1652.0,1084.0,1303.0,1084.0,1303.0,964.0,1652.0,964.0,1092.0,788.0,1025.0,602.0,1122.0,567.0,1189.0,753.0,863.0,872.0,744.0,847.0,768.0,734.0,886.0,760.0,806.0,1091.0,788.0,927.0,1020.0,901.0,1038.0,1065.0,1000.0,819.0,934.0,628.0,1039.0,592.0,1105.0,783.0,957.0,962.0,888.0,922.0,935.0,838.0,1005.0,879.0,1815.0,255.0,1758.0,177.0,1808.0,141.0,1865.0,219.0
112,4480.0,1374.0,428.0,824.0,405.0,839.0,51.0,1388.0,74.0,1670.0,1086.0,1285.0,1086.0,1285.0,927.0,1670.0,927.0,832.0,837.0,626.0,814.0,648.0,617.0,854.0,640.0,1099.0,770.0,1027.0,583.0,1119.0,548.0,1191.0,735.0,869.0,855.0,750.0,831.0,773.0,718.0,892.0,741.0,830.0,1088.0,792.0,913.0,1015.0,866.0,1052.0,1041.0,1007.0,802.0,935.0,611.0,1039.0,572.0,1111.0,763.0,969.0,948.0,890.0,909.0,935.0,819.0,1014.0,858.0,1802.0,241.0,1736.0,163.0,1788.0,120.0,1854.0,197.0
113,4520.000000000001,1376.0,420.0,826.0,397.0,841.0,45.0,1390.0,67.0,1674.0,1087.0,1286.0,1087.0,1286.0,907.0,1674.0,907.0,837.0,831.0,629.0,808.0,651.0,609.0,858.0,632.0,1104.0,762.0,1032.0,575.0,1120.0,541.0,1192.0,728.0,875.0,847.0,756.0,824.0,777.0,711.0,896.0,734.0,835.0,1080.0,798.0,905.0,1021.0,858.0,1058.0,1034.0,1012.0,795.0,939.0,604.0,1043.0,564.0,1116.0,755.0,972.0,940.0,895.0,893.0,946.0,809.0,1023.0,857.0,1800.0,237.0,1736.0,157.0,1788.0,115.0,1852.0,196.0
114,4560.000000000001,1378.0,412.0,836.0,402.0,843.0,-5.0,1385.0,3.0,1512.0,1197.0,1269.0,1037.0,1391.0,853.0,1634.0,1013.0,841.0,823.0,633.0,801.0,654.0,603.0,862.0,625.0,1108.0,755.0,1035.0,568.0,1128.0,532.0,1201.0,718.0,879.0,840.0,760.0,817.0,782.0,702.0,901.0,725.0,842.0,1074.0,802.0,899.0,1024.0,849.0,1063.0,1025.0,1016.0,787.0,943.0,596.0,1047.0,556.0,1120.0,747.0,905.0,929.0,895.0,847.0,1010.0,833.0,1021.0,915.0,1800.0,238.0,1733.0,149.0,1787.0,109.0,1853.0,197.0
115,4600.000000000001,1380.0,409.0,829.0,379.0,848.0,29.0,1399.0,59.0,844.0,817.0,637.0,794.0,659.0,595.0,866.0,618.0,,,,,,,,,1111.0,749.0,1040.0,561.0,1138.0,524.0,1209.0,711.0,882.0,834.0,764.0,808.0,789.0,693.0,907.0,718.0,846.0,1067.0,806.0,892.0,1029.0,842.0,1068.0,1017.0,1021.0,780.0,947.0,589.0,1051.0,549.0,1125.0,740.0,935.0,938.0,897.0,848.0,994.0,807.0,1032.0,897.0,1816.0,229.0,1742.0,211.0,1767.0,111.0,1841.0,130.0
116,4640.0,1384.0,404.0,828.0,364.0,853.0,17.0,1409.0,57.0,852.0,807.0,643.0,785.0,665.0,587.0,873.0,609.0,,,,,,,,,1120.0,741.0,1044.0,554.0,1140.0,516.0,1215.0,702.0,885.0,827.0,769.0,799.0,799.0,681.0,914.0,710.0,834.0,1045.0,814.0,877.0,1053.0,847.0,1074.0,1016.0,1025.0,773.0,951.0,581.0,1056.0,540.0,1130.0,732.0,1028.0,912.0,906.0,912.0,906.0,824.0,1028.0,824.0,1792.0,239.0,1713.0,126.0,1775.0,82.0,1854.0,195.0
117,4680.0,1394.0,388.0,840.0,349.0,864.0,5.0,1419.0,45.0,864.0,791.0,654.0,769.0,675.0,570.0,885.0,592.0,,,,,,,,,1138.0,716.0,1054.0,542.0,1140.0,500.0,1224.0,675.0,902.0,807.0,782.0,785.0,804.0,669.0,923.0,691.0,851.0,1033.0,825.0,862.0,1060.0,827.0,1086.0,998.0,1038.0,756.0,962.0,565.0,1066.0,523.0,1143.0,714.0,1041.0,895.0,928.0,895.0,928.0,811.0,1041.0,811.0,1784.0,227.0,1750.0,121.0,1816.0,100.0,1850.0,206.0
118,4720.0,1397.0,384.0,842.0,338.0,871.0,-4.0,1426.0,42.0,867.0,785.0,659.0,762.0,681.0,563.0,889.0,585.0,,,,,,,,,1149.0,716.0,1056.0,537.0,1140.0,493.0,1233.0,672.0,902.0,802.0,786.0,777.0,811.0,659.0,927.0,684.0,846.0,1020.0,830.0,850.0,1073.0,827.0,1089.0,998.0,1042.0,749.0,967.0,558.0,1073.0,517.0,1148.0,708.0,948.0,897.0,930.0,808.0,1032.0,787.0,1049.0,876.0,1784.0,225.0,1754.0,118.0,1821.0,100.0,1851.0,207.0
119,4760.0,1400.0,380.0,849.0,340.0,874.0,-4.0,1425.0,35.0,866.0,780.0,663.0,757.0,685.0,557.0,888.0,580.0,1637.0,1079.0,1580.0,1079.0,1580.0,1062.0,1637.0,1062.0,1157.0,714.0,1057.0,532.0,1140.0,487.0,1239.0,669.0,911.0,796.0,791.0,777.0,811.0,658.0,930.0,678.0,863.0,1028.0,820.0,806.0,1052.0,761.0,1095.0,983.0,1042.0,742.0,973.0,552.0,1079.0,513.0,1147.0,704.0,953.0,890.0,930.0,806.0,1030.0,779.0,1053.0,863.0,1839.0,209.0,1767.0,209.0,1767.0,107.0,1839.0,107.0
120,4800.0,1402.0,374.0,852.0,336.0,876.0,-6.0,1426.0,31.0,871.0,774.0,667.0,753.0,687.0,554.0,891.0,575.0,1643.0,1080.0,1555.0,1080.0,1555.0,1058.0,1643.0,1058.0,1150.0,707.0,1065.0,522.0,1148.0,484.0,1233.0,669.0,907.0,795.0,792.0,766.0,821.0,649.0,936.0,677.0,866.0,1022.0,824.0,800.0,1056.0,755.0,1098.0,977.0,1046.0,735.0,975.0,548.0,1078.0,508.0,1150.0,696.0,1007.0,899.0,930.0,825.0,993.0,759.0,1070.0,833.0,1780.0,207.0,1773.0,105.0,1836.0,100.0,1843.0,202.0
121,4840.0,1402.0,370.0,853.0,332.0,877.0,-10.0,1426.0,27.0,873.0,769.0,669.0,748.0,690.0,549.0,893.0,570.0,1641.0,1080.0,1540.0,1080.0,1540.0,1051.0,1641.0,1051.0,1145.0,697.0,1070.0,515.0,1146.0,484.0,1220.0,667.0,913.0,787.0,796.0,764.0,819.0,647.0,937.0,670.0,868.0,1017.0,823.0,795.0,1056.0,748.0,1100.0,970.0,1047.0,728.0,978.0,543.0,1081.0,504.0,1151.0,689.0,954.0,880.0,931.0,796.0,1035.0,768.0,1058.0,851.0,1795.0,209.0,1756.0,115.0,1817.0,90.0,1856.0,184.0
122,4880.0,1404.0,365.0,857.0,328.0,880.0,-13.0,1427.0,22.0,1349.0,1089.0,1211.0,874.0,1441.0,726.0,1579.0,942.0,877.0,762.0,675.0,742.0,695.0,543.0,897.0,564.0,917.0,784.0,800.0,760.0,824.0,641.0,941.0,664.0,1143.0,676.0,1075.0,509.0,1126.0,488.0,1195.0,655.0,849.0,979.0,832.0,780.0,1083.0,758.0,1100.0,957.0,1059.0,724.0,978.0,539.0,1076.0,496.0,1157.0,681.0,963.0,876.0,933.0,784.0,1033.0,750.0,1064.0,842.0,1807.0,209.0,1728.0,103.0,1784.0,62.0,1863.0,168.0
123,4920.0,1407.0,362.0,863.0,332.0,881.0,-10.0,1425.0,18.0,880.0,759.0,678.0,740.0,697.0,543.0,899.0,562.0,1419.0,1085.0,1389.0,986.0,1601.0,921.0,1631.0,1020.0,922.0,779.0,803.0,757.0,825.0,638.0,945.0,660.0,1132.0,640.0,1077.0,509.0,1120.0,491.0,1176.0,622.0,864.0,927.0,829.0,795.0,940.0,765.0,975.0,897.0,1061.0,724.0,981.0,536.0,1079.0,494.0,1160.0,682.0,964.0,875.0,933.0,781.0,1035.0,747.0,1067.0,840.0,1805.0,211.0,1728.0,102.0,1788.0,60.0,1865.0,169.0
124,4960.0,1407.0,356.0,864.0,325.0,883.0,-13.0,1427.0,17.0,882.0,755.0,680.0,735.0,699.0,539.0,902.0,559.0,1436.0,1073.0,1408.0,974.0,1593.0,922.0,1621.0,1021.0,925.0,776.0,805.0,753.0,828.0,634.0,948.0,657.0,1119.0,621.0,1080.0,504.0,1128.0,488.0,1167.0,605.0,1810.0,210.0,1726.0,104.0,1782.0,59.0,1867.0,165.0,1057.0,711.0,983.0,533.0,1082.0,492.0,1156.0,670.0,1058.0,849.0,942.0,821.0,963.0,737.0,1078.0,765.0,846.0,850.0,830.0,795.0,938.0,765.0,953.0,820.0
125,5000.0,1409.0,355.0,864.0,318.0,886.0,-17.0,1431.0,18.0,885.0,751.0,681.0,731.0,701.0,535.0,905.0,555.0,1492.0,1011.0,1251.0,828.0,1315.0,744.0,1556.0,927.0,939.0,757.0,813.0,757.0,813.0,641.0,939.0,641.0,1119.0,612.0,1082.0,502.0,1132.0,485.0,1169.0,595.0,1809.0,209.0,1732.0,101.0,1790.0,59.0,1867.0,168.0,1059.0,713.0,987.0,528.0,1088.0,489.0,1160.0,673.0,1043.0,791.0,990.0,791.0,990.0,751.0,1043.0,751.0,1714.0,29.0,1679.0,29.0,1679.0,-1.0,1714.0,-1.0
126,5040.0,1414.0,348.0,882.0,337.0,889.0,-5.0,1421.0,6.0,1287.0,1007.0,1238.0,792.0,1503.0,732.0,1552.0,946.0,1390.0,1088.0,1359.0,984.0,1581.0,916.0,1613.0,1020.0,930.0,714.0,828.0,663.0,853.0,613.0,955.0,664.0,1104.0,600.0,1090.0,494.0,1148.0,486.0,1161.0,592.0,1814.0,210.0,1733.0,105.0,1789.0,62.0,1870.0,167.0,1065.0,711.0,984.0,527.0,1085.0,483.0,1166.0,667.0,,,,,,,,,1719.0,31.0,1682.0,31.0,1682.0,-1.0,1719.0,-1.0
127,5080.0,1424.0,345.0,896.0,337.0,902.0,-5.0,1430.0,2.0,1611.0,1080.0,1462.0,1080.0,1462.0,1040.0,1611.0,1040.0,,,,,,,,,1176.0,593.0,1101.0,593.0,1101.0,479.0,1176.0,479.0,,,,,,,,,867.0,970.0,855.0,834.0,1102.0,813.0,1113.0,949.0,1115.0,572.0,1019.0,537.0,1039.0,481.0,1135.0,516.0,,,,,,,,,1825.0,214.0,1742.0,108.0,1795.0,65.0,1879.0,171.0
128,5120.0,1426.0,348.0,899.0,337.0,906.0,-6.0,1433.0,4.0,1607.0,1080.0,1466.0,1080.0,1466.0,1042.0,1607.0,1042.0,,,,,,,,,1127.0,580.0,1100.0,497.0,1177.0,472.0,1204.0,555.0,,,,,,,,,888.0,994.0,838.0,771.0,1068.0,720.0,1117.0,943.0,1043.0,846.0,966.0,830.0,985.0,733.0,1062.0,749.0,,,,,,,,,1826.0,217.0,1745.0,111.0,1801.0,69.0,1881.0,175.0
129,5160.0,1427.0,356.0,881.0,302.0,914.0,-27.0,1459.0,26.0,1601.0,1080.0,1475.0,1080.0,1475.0,1048.0,1601.0,1048.0,,,,,,,,,945.0,762.0,825.0,748.0,835.0,660.0,955.0,673.0,1160.0,601.0,1101.0,515.0,1168.0,469.0,1227.0,555.0,885.0,994.0,839.0,775.0,1072.0,727.0,1117.0,946.0,1104.0,685.0,1029.0,576.0,1114.0,518.0,1189.0,627.0,1035.0,842.0,968.0,821.0,997.0,731.0,1064.0,752.0,1829.0,222.0,1750.0,115.0,1805.0,74.0,1884.0,181.0
130,5200.0,1427.0,364.0,884.0,310.0,917.0,-20.0,1459.0,33.0,1592.0,1080.0,1482.0,1080.0,1482.0,1053.0,1592.0,1053.0,,,,,,,,,939.0,775.0,821.0,751.0,846.0,625.0,965.0,650.0,1167.0,611.0,1103.0,536.0,1165.0,483.0,1229.0,557.0,886.0,1003.0,838.0,782.0,1067.0,732.0,1115.0,953.0,1112.0,702.0,990.0,563.0,1075.0,489.0,1196.0,628.0,995.0,849.0,969.0,769.0,1046.0,743.0,1073.0,823.0,1831.0,233.0,1749.0,122.0,1805.0,81.0,1887.0,192.0
131,5240.0,1425.0,374.0,885.0,320.0,919.0,-10.0,1458.0,43.0,1575.0,1079.0,1495.0,1079.0,1495.0,1060.0,1575.0,1060.0,,,,,,,,,933.0,786.0,817.0,757.0,849.0,633.0,964.0,662.0,1172.0,623.0,1105.0,547.0,1167.0,492.0,1234.0,569.0,879.0,1006.0,837.0,788.0,1067.0,743.0,1110.0,961.0,1114.0,712.0,987.0,569.0,1071.0,495.0,1198.0,637.0,1062.0,838.0,980.0,830.0,986.0,765.0,1067.0,773.0,1829.0,238.0,1752.0,128.0,1808.0,89.0,1885.0,199.0
132,5280.0,1420.0,389.0,884.0,332.0,919.0,2.0,1455.0,59.0,1571.0,1079.0,1508.0,1079.0,1508.0,1062.0,1571.0,1062.0,,,,,,,,,933.0,789.0,813.0,767.0,835.0,645.0,955.0,667.0,1191.0,630.0,1112.0,552.0,1171.0,493.0,1249.0,572.0,875.0,1014.0,828.0,795.0,1054.0,746.0,1101.0,966.0,1129.0,717.0,995.0,578.0,1075.0,500.0,1210.0,638.0,1047.0,848.0,968.0,828.0,983.0,771.0,1062.0,791.0,1832.0,254.0,1752.0,145.0,1807.0,104.0,1887.0,214.0
133,5320.0,1417.0,391.0,881.0,333.0,917.0,3.0,1453.0,61.0,1574.0,1079.0,1508.0,1079.0,1508.0,1060.0,1574.0,1060.0,,,,,,,,,934.0,785.0,811.0,770.0,826.0,651.0,949.0,666.0,1199.0,625.0,1117.0,538.0,1178.0,481.0,1259.0,569.0,867.0,1013.0,824.0,792.0,1054.0,748.0,1097.0,969.0,1138.0,708.0,998.0,563.0,1079.0,485.0,1219.0,631.0,1028.0,860.0,955.0,816.0,985.0,767.0,1057.0,811.0,1832.0,259.0,1751.0,148.0,1806.0,107.0,1887.0,218.0
134,5360.0,1415.0,389.0,885.0,344.0,914.0,10.0,1443.0,56.0,1582.0,1079.0,1513.0,1079.0,1513.0,1060.0,1582.0,1060.0,,,,,,,,,924.0,789.0,805.0,764.0,829.0,649.0,948.0,673.0,1209.0,620.0,1121.0,525.0,1182.0,469.0,1269.0,564.0,862.0,1009.0,821.0,793.0,1049.0,749.0,1091.0,965.0,1142.0,698.0,999.0,547.0,1081.0,469.0,1224.0,621.0,1010.0,826.0,966.0,826.0,966.0,774.0,1010.0,774.0,1861.0,253.0,1797.0,252.0,1799.0,140.0,1864.0,141.0
135,5400.0,1413.0,389.0,883.0,344.0,911.0,10.0,1441.0,56.0,1590.0,1080.0,1512.0,1080.0,1512.0,1058.0,1590.0,1058.0,,,,,,,,,1217.0,617.0,1126.0,508.0,1189.0,455.0,1280.0,564.0,921.0,788.0,804.0,763.0,827.0,655.0,944.0,680.0,860.0,1008.0,818.0,793.0,1045.0,749.0,1088.0,964.0,1141.0,685.0,1003.0,527.0,1088.0,453.0,1226.0,611.0,1005.0,835.0,964.0,835.0,964.0,774.0,1005.0,774.0,1824.0,256.0,1776.0,156.0,1833.0,129.0,1881.0,229.0
136,5440.0,1411.0,386.0,879.0,336.0,910.0,7.0,1442.0,56.0,1605.0,1080.0,1511.0,1080.0,1511.0,1055.0,1605.0,1055.0,545.0,1080.0,511.0,1080.0,511.0,1055.0,545.0,1055.0,1223.0,613.0,1128.0,497.0,1193.0,444.0,1287.0,560.0,835.0,808.0,798.0,730.0,928.0,668.0,965.0,746.0,861.0,1007.0,816.0,792.0,1041.0,744.0,1086.0,960.0,1139.0,677.0,1004.0,513.0,1093.0,439.0,1228.0,603.0,968.0,859.0,956.0,773.0,1001.0,766.0,1014.0,852.0,1841.0,252.0,1768.0,218.0,1806.0,133.0,1880.0,166.0
137,5480.0,1407.0,377.0,875.0,331.0,903.0,1.0,1435.0,47.0,1620.0,1080.0,1510.0,1080.0,1510.0,1046.0,1620.0,1046.0,530.0,706.0,482.0,687.0,508.0,624.0,555.0,643.0,1217.0,636.0,1127.0,470.0,1207.0,427.0,1296.0,594.0,846.0,794.0,821.0,736.0,914.0,696.0,939.0,753.0,857.0,1004.0,810.0,786.0,1038.0,738.0,1084.0,956.0,1021.0,528.0,1015.0,450.0,1143.0,441.0,1148.0,519.0,1082.0,564.0,1047.0,564.0,1047.0,527.0,1082.0,527.0,1797.0,236.0,1792.0,133.0,1856.0,130.0,1861.0,233.0
138,5520.000000000001,1403.0,371.0,873.0,329.0,899.0,0.0,1429.0,42.0,1620.0,1080.0,1515.0,1080.0,1515.0,1045.0,1620.0,1045.0,526.0,708.0,478.0,696.0,495.0,633.0,542.0,646.0,1215.0,642.0,1130.0,463.0,1215.0,423.0,1300.0,602.0,869.0,785.0,846.0,745.0,909.0,708.0,932.0,748.0,853.0,1003.0,807.0,786.0,1035.0,738.0,1081.0,955.0,1116.0,546.0,1043.0,472.0,1091.0,425.0,1164.0,498.0,1190.0,615.0,1157.0,582.0,1188.0,551.0,1221.0,584.0,1796.0,244.0,1789.0,128.0,1853.0,124.0,1860.0,240.0
